id,year,majortopic,subtopic,description,filter_eu,var2,var3,var4_1,var4_2,var4_3,var4_4,var4_5,var4_6,var4_7,var4_8,var4_9,var4_10,var4_11,var4_12,var4_13,var4_14,var4_15,var4_16,var4_17,var4_21,var5_1,var5_2,var5_3,var5_4,var5_5,var5_6,var5_7,var5_8,var5_9,var5_10,var5_11,var5_12,var5_13,var5_14,var5_15,var5_16,var5_17,var5_18,var5_19,var5_20,var5_21,var5_22,var5_23,var5_24,var5_25,var5_26,var5_27,var5_28,var5_29,var5_30,var5_31,var5_32,var5_33,var5_35,var5_36,var5_37,var5_38,var5_39,var5_40,var5_41,var5_42,var6,var7,var8,var9_1,var9_2,var9_3,var9_4,var9_5,var9_6,var9_7,var9_8,var9_9,var9_10,var9_11,var9_12,var9_13,var9_14,var9_15,var9_16,var10_1,var10_2,var10_3,var10_4,var10_5,var10_6,var10_7,var10_8,var10_9,var10_10,var10_11,var10_12,var10_13,var10_14,var10_15,var10_16,var15,var16,var17,var18,var19,var23,calendar_year,var113,var14
1213,2008,20,2011,"Hvad agter statsministeren med baggrund i den stærke kritik, som samtlige Folketingets partier har udtalt angående skatteministerens grundlovsbrud, at foretage sig for at sikre, at regeringen og dens ministre fremover overholder grundloven?",0,82,820051,1,1,0,999,999,1,999,0,999,999,0,1,999,999,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,0,2011,,Om kritik af skatteministeren.,2009,20090515,5/15/2009
1159,2001,10,1005,"Hvad kan ministeren oplyse om regeringens planer for jernbanernes fremtid i Danmark, og hvilke initiativer agter ministeren at tage i denne forbindelse?«",0,40,4011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,21,2,1,1,0,99,99,1,99,0,99,0,0,1,99,99,0,0,1,1,2,99,99,1,99,2,99,99,2,1,99,99,99,99,15,12,0,1005,1005,,2001,20011215,12/15/2001
653,1992,10,1007,Om sikkerheden for transport med slibe,0,29,2917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,26,1,1,1,1,1,99,1,99,99,99,1,1,99,99,1,0,99,1,1,1,1,99,1,99,99,99,1,1,99,99,1,99,1,15,1,0,1007,1007,,1993,19930115,1/15/1993
496,2014,9,900,"Hvordan forholder regeringen sig til, at Københavns Kommune har tilkendegivet, at Islamisk Trossamfund kan opføre en stormoské i København?",0,89,89037,0,0,0,,,0,,0,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,,,0,0,0,,0,,,0,0,1,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,0,900,,,2015,20150415,4/15/2015
872,1996,19,1999,Om regionernes Europa og euroregion Schleswig,1,33,3362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,41,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,4,0,1999,1999,,1997,19970416,4/16/1997
346,1983,15,1520,Om Tyrkiet spørgsmåleti Europarådet,0,17,174,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,36,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,2,0,1520,1520,,1984,19840216,2/16/1984
1160,2007,19,1921,"Hvad kan regeringen oplyse om bestræbelserne på at få nødhjælp frem til de katastroferamte i Burma og få skabt et yderligere pres på det burmesiske styre, der har taget sin befolkning som gidsler?",0,81,810037,1,1,0,999,999,1,999,0,999,999,0,1,999,999,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,0,1919,,Om nødhjælp til Burma.,2008,20080516,5/16/2008
1344,1965,19,1900,Om den udenrigspolitiske situation,0,65,653,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,146,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,12,0,1900,1900,,1965,19651216,12/16/1965
387,1984,20,2000,Om den inden- og udenrigspolitiske situation,0,18,1826,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,121,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,5,1,2000,2000,,1985,19850516,5/16/1985
699,1993,2,202,Om ligestilling,0,30,3033,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,74,1,1,1,1,1,99,1,99,99,99,1,0,99,99,0,99,0,1,1,1,1,99,1,99,99,99,1,0,99,99,2,99,99,16,3,0,202,202,,1994,19940316,3/16/1994
238,1980,1,107,Om retssikkerheden på skatteområdet,0,12,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,61,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,10,0,107,107,,1980,19801016,10/16/1980
913,1997,10,1002,Om ændring af loven om taxikørsel,0,34,3435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,1,0,1002,1006,,1998,19980116,1/16/1998
589,1990,19,1902,Om miljøsamarbejde omkring Østersøen,0,27,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,32,1,1,1,1,1,99,1,99,99,99,1,1,99,99,0,0,99,1,1,1,1,99,1,99,99,99,1,1,99,99,2,99,99,16,1,0,1902,1902,,1991,19910116,1/16/1991
774,1995,13,1300,Om bedre hjælp til ældre og handicappede,0,32,3217,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,15,2,0,0,0,0,99,1,99,1,99,99,0,1,99,1,99,0,2,2,2,2,99,1,99,1,99,99,2,1,99,1,99,99,16,11,0,1300,1300,,1995,19951116,11/16/1995
1349,2011,20,2000,Hvad kan statsministeren oplyse om den indenrigs- og udenrigspolitiske situation?,0,86,860041,1,1,1,999,999,1,999,1,999,999,1,1,999,999,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,1,2000,,Om den indenrigs- og udenrigspolitiske situation.,2012,20120516,5/16/2012
1391,2012,9,900,Hvad vil regeringen gøre for at nedbringe sagsbehandlingstiderne på indfødsretsområdet? ,0,87,870041,0,0,1,999,999,0,999,1,999,999,1,1,999,999,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,0,900,,Om sagsbehandlingstiderne på indfødsretsområdet.,2013,20130416,4/16/2013
698,1993,8,802,Om løsning af problemerne i SEAS,0,30,3032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,7,2,0,0,0,0,99,1,99,99,99,0,0,99,99,0,99,0,2,2,2,2,99,1,99,99,99,2,2,99,99,2,99,99,16,3,0,802,802,,1994,19940316,3/16/1994
1236,2009,3,302,"Vil ministeren redegøre for regeringens initiativer for at undgå øget ulighed i sundhed, herunder hvilken betydning regeringens skattefritagelse af arbejdsgiverbetalte sundhedsforsikringer har i den henseende?",0,83,830022,1,1,0,999,999,1,999,0,999,999,0,1,999,999,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,0,302,,Om øget ulighed i sundhedsvæsenet.,2009,20091216,12/16/2009
1394,2012,20,2009,"Vil ministeren vedrørende forløbet af Camilla Vest-sagen redegøre for,  1) om der har været kommunikation mellem SKAT Nordsjælland og SKAT København i forbindelse med ønsket fra forsvaret for Camilla Vest om at se afgørelsen i Kinnocksagen,  2) om der mellem de to myndigheder var enighed om, at dette ikke kunne komme på tale, samt begrundelsen herfor,  3) om det er i overensstemmelse med SKATs retssikkerhedspolitik at træffe beslutning om en praksisændring uden at offentliggøre den, og endelig  4) hvordan ministeren og hans forgængere konkret har varetaget den tilsynsforpligtelse, ministeren har med SKATs arbejde i denne sag?",0,87,870044,0,0,1,999,999,0,999,1,999,999,1,0,999,999,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,0,2009,,Om Camilla Vest-sagen. (Hasteforespørgsel),2013,20130516,5/16/2013
418,1985,16,1614,Om gasammunition ved Bornholm,0,19,1930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,4,0,1614,1614,,1986,19860416,4/16/1986
834,1996,4,403,Om gensplejsede fødevare,0,33,3325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,37,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,11,0,403,403,,1996,19961116,11/16/1996
409,1985,4,400,Om den fremtidige struktur i landbruget,0,19,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,34,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,1,0,400,400,,1986,19860116,1/16/1986
1345,1965,10,1002,Om traffiksikkerhed,0,65,654,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,45,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,12,0,1002,1002,,1965,19651216,12/16/1965
1557,2004,9,900,Om kritik af udlændingeloven,0,47,479,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,1,59,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,99,99,1,99,2,99,99,2,1,99,99,99,99,16,3,0,900,230,,2005,20050316,3/16/2005
402,1985,16,1614,Om ophør af dumpning af gasamuunition omkring Bornholm og forsvarlig deponering og destruktion af opfisket ammunition,0,19,1914,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,55,1,1,1,0,0,99,1,99,99,99,0,0,99,1,0,0,0,1,1,0,0,99,1,99,99,99,0,0,99,1,2,99,99,16,11,0,1614,1614,,1985,19851116,11/16/1985
570,1989,20,2009,Om konsekvenserne for skatteprovenuet af besparelserne i Told og Skat,0,25,2532,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,68,2,1,0,0,0,99,1,99,99,99,0,0,99,99,0,0,99,1,2,2,2,99,1,99,99,99,2,2,99,99,2,2,2,16,5,0,2009,2009,,1990,19900516,5/16/1990
94,1974,1,103,Hvad kan ministeren oplyse om udviklinge i beskæftigelsen,0,4,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,92,2,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,2,2,2,2,99,2,1,99,99,2,2,99,1,1,99,99,16,5,0,103,103,,1975,19750516,5/16/1975
1279,2010,9,900,"Hvad kan ministeren oplyse om EU's stigende indflydelse på dansk udlændingepolitik, herunder bl.a. om indholdet af det kommende Stockholm-program og om kommende domme fra EU-Domstolen, og på hvilke områder vurderer ministeren, at EU, trods det danske retsforbehold, vil presse det danske demokrati og sætte Folketingets beslutningskompetence under yderligere pres?",1,84,840013,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,0,900,,Om EU's indflydelse på dansk udlændingepolitik.,2010,20101216,12/16/2010
969,1998,10,1007,Om DIS,0,36,3627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,16,2,0,0,0,0,99,1,99,0,99,0,0,0,99,0,0,0,2,2,2,2,99,1,99,2,99,2,2,1,99,2,99,99,16,1,0,1007,1007,,1999,19990116,1/16/1999
601,2016,20,2000,Hvad kan statsministeren oplyse om den indenrigs- og udenrigspolitiske situation?,0,92,92058,0,0,0,,,0,,0,,,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,,,0,0,0,,0,,,0,0,0,1,120,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,1,2000,,,2017,20170516,5/16/2017
459,1987,12,1210,"Om at komme den voldsbølge til ivs, der i øjeblikket hærger samfundet",0,22,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,58,2,0,0,0,0,99,0,99,99,0,0,0,99,99,1,0,99,2,2,2,2,99,1,99,99,2,2,2,99,99,1,99,99,16,10,0,1210,1210,,1987,19871016,10/16/1987
1260,2009,14,1401,"Hvilke initiativer vil regeringen tage for at imødegå de ekstraordinære omkostninger, der er opstået for mange borgere som følge af problemerne med den digitale tinglysning?",0,83,830046,1,1,0,999,999,1,999,0,999,999,0,1,999,999,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,0,1411,,Om digital tinglysning.,2010,20100416,4/16/2010
551,1989,12,1208,Om børns hvis forældre ikke kan fungere,0,25,2512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,45,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,11,0,1208,1208,,1989,19891116,11/16/1989
458,1987,16,1602,Om indholdet af de værtslandsaftaler som i øjeblikket forhandles med Nato-allierede der kan sende militære forstærkninger til Danmark i en krisesituation,0,22,2204,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,45,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,10,0,1602,1602,,1987,19871016,10/16/1987
388,1984,20,2003,Om kommisionsdomstolsberetningen vedr. P&T,0,18,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,5,0,2003,2003,,1985,19850516,5/16/1985
482,1987,19,1921,Om situatione i Afghanistan,0,22,2228,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,48,1,1,1,1,1,99,1,99,99,0,1,1,99,99,0,0,99,1,1,1,1,99,1,99,99,0,1,1,99,99,1,99,99,16,1,0,1920,1920,,1988,19880116,1/16/1988
1371,2012,3,333,"Hvad kan ministeren oplyse om udviklingen i brugen af tvang i psykiatrien i 2012, herunder antallet af langvarige bæltefikseringer, og hvilke nye initiativer påtænker regeringen at iværksætte for at mindske brugen af tvang, og vil ministeren herunder redegøre nærmere for sin udmelding om at afprøve isolationsrum som alternativ til bæltefikseringer?",0,87,870021,0,0,0,999,999,0,999,0,999,999,1,0,999,999,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,0,333,,Om tvang i psykiatrien.,2013,20130116,1/16/2013
1275,2010,21,2105,Hvad kan regeringen oplyse om samarbejdet mellem Danmark og Grønland og implementeringen af selvstyret med særligt henblik på den fælles arktiske strategi og det udenrigs- og sikkerhedspolitiske samarbejde?,0,84,840009,1,1,0,999,999,1,999,0,999,999,0,1,999,999,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,0,2105,,Om samarbejdet mellem Danmark og Grønland.,2010,20101116,11/16/2010
1278,2010,3,322,"Vil ministeren redegøre for, hvordan det sikres, at respirationspatienter ikke i fremtiden skal vente urimelig lang tid for at få en invasiv respirator?",0,84,840012,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,0,322,,Om ventetid på respirationsbehandling.,2010,20101216,12/16/2010
1383,1970,1,108,Om en række store virksomheders problemer,0,70,704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,113,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,16,12,0,108,108,,1970,19701216,12/16/1970
871,1996,19,1905,Om FNs konference om miljø og udvikling,0,33,3361,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,1,26,1,1,1,1,1,99,1,99,0,99,99,1,1,99,0,99,0,1,1,1,1,99,1,99,2,99,99,1,1,99,2,99,99,16,4,0,1905,1905,,1997,19970416,4/16/1997
462,1987,7,705,Om yderligere nedbringelse af luftforureningen,0,22,2208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,42,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,10,0,705,705,,1987,19871016,10/16/1987
1163,2001,7,703,"Med henvisning til den seneste statistik på affaldsområdet, der viser, at affaldsmængderne er steget med 7 pct. fra 1999 til 2000, bedes ministeren oplyse, hvilke initiativer regeringen vil tage for at opfylde målsætningen i »Affald 21« om stabilisering af de samlede affaldsmængder.",0,40,4015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,21,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,1,0,703,703,,2002,20020116,1/16/2002
849,1996,19,1910,Om at sikre nationale regler inden for EU,1,33,3339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,24,2,0,0,0,0,99,0,99,0,99,99,0,1,99,0,99,0,2,2,2,2,99,2,99,0,99,99,2,1,99,2,99,99,16,1,0,1910,1910,,1997,19970116,1/16/1997
700,1993,5,500,Om at øge mobiliteten på arbejdsmarkedet,0,30,3034,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,3,0,500,500,,1994,19940316,3/16/1994
1031,1999,19,1926,Om styrkelse af OECD,0,37,3729,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,5,1,1,1,1,0,99,1,99,1,99,0,1,0,99,0,0,0,1,1,1,1,99,1,99,1,99,1,1,1,99,1,99,99,16,12,0,1926,1926,,1999,19991216,12/16/1999
526,1988,14,1406,Om offentlig støtte til den almennyttige boligsektor,0,24,2422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,44,1,1,1,1,1,99,1,99,99,99,1,1,99,99,0,0,99,1,1,1,1,99,1,99,99,99,1,1,99,99,2,99,99,16,3,0,1406,1406,,1989,19890316,3/16/1989
480,1987,16,1602,Om NATOs atomrakketter og Danmarks forhold her til,0,22,2226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,49,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,12,0,1602,1602,,1987,19871216,12/16/1987
269,1981,15,1502,Om pensionskassernes voksende investeringer,0,13,132,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,156,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,16,10,0,1502,1502,,1981,19811016,10/16/1981
483,1987,7,704,Om oprydning i kemikalieaffalddepoter i Danmark,0,22,2229,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,33,1,1,1,0,0,99,1,99,99,0,0,0,99,99,0,0,99,1,1,1,1,99,1,99,99,1,1,1,99,99,1,99,99,16,1,0,704,704,,1988,19880116,1/16/1988
461,1987,12,1299,Om Christania,0,22,2207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,74,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,10,0,1299,1299,,1987,19871016,10/16/1987
